(1.35393e-05, 1.49696, None)
(1.35395e-05, 1.49677, None)
(1.35398e-05, 1.49647, None)
(1.354e-05, 1.4964, None)
(1.35402e-05, 1.49621, None)
(1.35405e-05, 1.49601, None)
(1.35406e-05, 1.4959, None)
(1.35407e-05, 1.49573, None)
(1.3541e-05, 1.49548, None)
(1.35413e-05, 1.49524, None)
(1.35415e-05, 1.49514, None)
(1.35418e-05, 1.49499, None)
(1.3542e-05, 1.49479, None)
(1.35421e-05, 1.49474, None)
(1.35421e-05, 1.49455, None)
(1.35423e-05, 1.4943, None)
(1.35425e-05, 1.49412, None)
(1.35427e-05, 1.49407, None)
(1.3543e-05, 1.49388, None)
(1.35432e-05, 1.49367, None)
(1.35432e-05, 1.49358, None)
(1.35434e-05, 1.49337, None)
(1.35436e-05, 1.49322, None)
(1.35438e-05, 1.49308, None)
(1.35441e-05, 1.49294, None)
(1.35443e-05, 1.49282, None)
(1.35444e-05, 1.49263, None)
(1.35445e-05, 1.49254, None)
(1.35446e-05, 1.49236, None)
(1.35447e-05, 1.49218, None)
(1.35448e-05, 1.49211, None)
(1.3545e-05, 1.49196, None)
(1.35452e-05, 1.49175, None)
(1.35455e-05, 1.4916, None)
(1.35456e-05, 1.49152, None)
(1.35459e-05, 1.49136, None)
(1.35461e-05, 1.49123, None)
(1.35462e-05, 1.49115, None)
(1.35463e-05, 1.49102, None)
(1.35464e-05, 1.49082, None)
(1.35466e-05, 1.49068, None)
(1.35467e-05, 1.49052, None)
(1.3547e-05, 1.49044, None)
(1.3547e-05, 1.49033, None)
(1.35471e-05, 1.49021, None)
(1.35472e-05, 1.49016, None)
(1.35473e-05, 1.48995, None)
(1.35476e-05, 1.48981, None)
(1.35477e-05, 1.48973, None)
(1.35478e-05, 1.48959, None)
(1.35481e-05, 1.48943, None)
(1.35482e-05, 1.48934, None)
(1.35484e-05, 1.48917, None)
(1.35486e-05, 1.48905, None)
(1.35486e-05, 1.48904, None)
(1.35488e-05, 1.48885, None)
(1.35489e-05, 1.48872, None)
(1.3549e-05, 1.48859, None)
(1.35491e-05, 1.48845, None)
(1.35494e-05, 1.48835, None)
(1.35496e-05, 1.48824, None)
(1.35497e-05, 1.48817, None)
(1.35499e-05, 1.4881, None)
(1.35499e-05, 1.48792, None)
(1.35501e-05, 1.48776, None)
(1.35502e-05, 1.48768, None)
(1.35503e-05, 1.4876, None)
(1.35505e-05, 1.48741, None)
(1.35506e-05, 1.48739, None)
(1.35507e-05, 1.48729, None)
(1.35509e-05, 1.48716, None)
(1.35511e-05, 1.48704, None)
(1.35512e-05, 1.48694, None)
(1.35514e-05, 1.48686, None)
(1.35515e-05, 1.48673, None)
(1.35516e-05, 1.48666, None)
(1.35516e-05, 1.48653, None)
(1.35518e-05, 1.48636, None)
(1.3552e-05, 1.48627, None)
(1.35521e-05, 1.48621, None)
(1.35522e-05, 1.48606, None)
(1.35524e-05, 1.48601, None)
(1.35524e-05, 1.4859, None)
(1.35525e-05, 1.48577, None)
(1.35527e-05, 1.48565, None)
(1.35528e-05, 1.4856, None)
(1.3553e-05, 1.48552, None)
(1.35532e-05, 1.48541, None)
(1.35532e-05, 1.48529, None)
(1.35533e-05, 1.48523, None)
(1.35534e-05, 1.48511, None)
(1.35536e-05, 1.485, None)
(1.35537e-05, 1.48494, None)
(1.35539e-05, 1.48481, None)
(1.35541e-05, 1.48467, None)
(1.35542e-05, 1.48462, None)
(1.35543e-05, 1.48458, None)
(1.35543e-05, 1.48449, None)
(1.35545e-05, 1.48434, None)
(1.35545e-05, 1.4843, None)
(1.35547e-05, 1.48418, None)
(1.35548e-05, 1.48409, None)
(1.35549e-05, 1.48397, None)
(1.3555e-05, 1.48387, None)
(1.35551e-05, 1.48378, None)
(1.35553e-05, 1.48375, None)
(1.35554e-05, 1.48365, None)
(1.35556e-05, 1.48355, None)
(1.35557e-05, 1.48348, None)
(1.35557e-05, 1.48331, None)
(1.35557e-05, 1.48335, None)
(1.35558e-05, 1.48316, None)
(1.3556e-05, 1.48308, None)
(1.35561e-05, 1.48297, None)
(1.35564e-05, 1.4829, None)
(1.35566e-05, 1.48279, None)
(1.35566e-05, 1.48275, None)
(1.35567e-05, 1.48265, None)
(1.35567e-05, 1.48256, None)
(1.35568e-05, 1.48249, None)
(1.35569e-05, 1.48236, None)
(1.3557e-05, 1.4823, None)
(1.3557e-05, 1.48225, None)
(1.35571e-05, 1.48217, None)
(1.35572e-05, 1.48204, None)
(1.35572e-05, 1.482, None)
(1.35574e-05, 1.48192, None)
(1.35575e-05, 1.48186, None)
(1.35576e-05, 1.48178, None)
(1.35577e-05, 1.48169, None)
(1.35578e-05, 1.48158, None)
(1.35578e-05, 1.48151, None)
(1.35579e-05, 1.48145, None)
(1.35581e-05, 1.48138, None)
(1.35581e-05, 1.4813, None)
(1.35583e-05, 1.48118, None)
(1.35584e-05, 1.48108, None)
(1.35585e-05, 1.48104, None)
(1.35587e-05, 1.48094, None)
(1.35588e-05, 1.48089, None)
(1.35588e-05, 1.48078, None)
(1.3559e-05, 1.48069, None)
(1.35591e-05, 1.48057, None)
(1.35591e-05, 1.48062, None)
(1.35593e-05, 1.48046, None)
(1.35594e-05, 1.48043, None)
(1.35594e-05, 1.48035, None)
(1.35595e-05, 1.48026, None)
(1.35596e-05, 1.48021, None)
(1.35596e-05, 1.48015, None)
(1.35598e-05, 1.48001, None)
(1.35599e-05, 1.47994, None)
(1.35599e-05, 1.47992, None)
(1.35601e-05, 1.47981, None)
(1.35602e-05, 1.47973, None)
(1.35602e-05, 1.4797, None)
(1.35603e-05, 1.47962, None)
(1.35604e-05, 1.47952, None)
(1.35604e-05, 1.47944, None)
(1.35606e-05, 1.47936, None)
(1.35606e-05, 1.47932, None)
(1.35607e-05, 1.47928, None)
(1.35609e-05, 1.47913, None)
(1.35609e-05, 1.47913, None)
(1.35609e-05, 1.47907, None)
(1.35611e-05, 1.47902, None)
(1.35612e-05, 1.47889, None)
(1.35612e-05, 1.47884, None)
(1.35613e-05, 1.47874, None)
(1.35615e-05, 1.47868, None)
(1.35616e-05, 1.4786, None)
(1.35617e-05, 1.47854, None)
(1.35618e-05, 1.47847, None)
(1.35619e-05, 1.47839, None)
(1.3562e-05, 1.47834, None)
(1.35621e-05, 1.47823, None)
(1.35621e-05, 1.47824, None)
(1.35623e-05, 1.47811, None)
(1.35624e-05, 1.47808, None)
(1.35624e-05, 1.47806, None)
(1.35625e-05, 1.47792, None)
(1.35627e-05, 1.47787, None)
(1.35626e-05, 1.47786, None)
(1.35627e-05, 1.47779, None)
(1.35628e-05, 1.47769, None)
(1.35628e-05, 1.47762, None)
(1.35629e-05, 1.47755, None)
(1.3563e-05, 1.47745, None)
(1.35631e-05, 1.47743, None)
(1.35632e-05, 1.47739, None)
(1.35633e-05, 1.47726, None)
(1.35634e-05, 1.47719, None)
(1.35635e-05, 1.4772, None)
(1.35635e-05, 1.47709, None)
(1.35637e-05, 1.47701, None)
(1.35638e-05, 1.47695, None)
(1.35638e-05, 1.47692, None)
(1.35638e-05, 1.47692, None)
(1.3564e-05, 1.47681, None)
(1.35641e-05, 1.47667, None)
(1.35641e-05, 1.4767, None)
(1.35642e-05, 1.47664, None)
(1.35643e-05, 1.4765, None)
(1.35644e-05, 1.47649, None)
(1.35644e-05, 1.47641, None)
Primary reading set to: Impedance
Secondary reading set to: Phase Angle
(65.8003, -34.1132, None)
(65.8012, -34.1144, None)
(65.8023, -34.1156, None)
(65.8031, -34.1166, None)
(65.8052, -34.1171, None)
(65.8069, -34.1181, None)
(65.8085, -34.1204, None)
(65.8092, -34.1212, None)
(65.8108, -34.123, None)
(65.8124, -34.1233, None)
(65.8132, -34.1244, None)
(65.8149, -34.1261, None)
(65.8171, -34.1267, None)
(65.8179, -34.1264, None)
(65.8196, -34.1282, None)
(65.8213, -34.1303, None)
(65.8222, -34.131, None)
(65.8235, -34.1313, None)
(65.8252, -34.1327, None)
(65.8269, -34.1338, None)
(65.8277, -34.134, None)
(65.8295, -34.1356, None)
(65.8308, -34.1371, None)
(65.8316, -34.1376, None)
(65.8333, -34.138, None)
(65.8349, -34.1395, None)
(65.8367, -34.1406, None)
(65.8375, -34.1412, None)
(65.8387, -34.1432, None)
(65.8403, -34.1449, None)
Primary reading set to: Direct Current Resistance
(828.059, None)
(854.15, None)
(835.145, None)
(834.112, None)
(838.096, None)
(849.638, None)
(842.484, None)
(841.635, None)
(844.935, None)
(856.023, None)
(848.266, None)
(846.868, None)
(849.42, None)
(860.147, None)
(852.034, None)
(850.054, None)
(852.303, None)
(862.353, None)
(854.149, None)
(851.959, None)
(854.051, None)
(864.134, None)
(855.782, None)
(853.197, None)
(853.878, None)
(865.09, None)
(856.541, None)
(854.082, None)
(854.727, None)
(865.593, None)
Primary reading set to: Capacitance
Secondary reading set to: Dissipation factor
(1.33718e-05, 1.57779, None)
(1.33879e-05, 1.56681, None)
(1.34241e-05, 1.55937, None)
(1.34278e-05, 1.55632, None)
(1.34349e-05, 1.54999, None)
(1.34381e-05, 1.54795, None)
(1.34435e-05, 1.54453, None)
(1.3454e-05, 1.54136, None)
(1.34585e-05, 1.53994, None)
(1.34659e-05, 1.5375, None)
(1.34717e-05, 1.53522, None)
(1.34743e-05, 1.5342, None)
(1.3479e-05, 1.53239, None)
(1.3483e-05, 1.53075, None)
(1.34849e-05, 1.52989, None)
(1.34882e-05, 1.52844, None)
(1.34912e-05, 1.52712, None)
(1.34939e-05, 1.52578, None)
(1.34952e-05, 1.52517, None)
