


(1.29319e-05, 2.0981, None)
(1.29321e-05, 2.0979, None)
(1.29323e-05, 2.09769, None)
(1.29324e-05, 2.09761, None)
(1.29328e-05, 2.09739, None)
(1.29332e-05, 2.09716, None)
(1.29333e-05, 2.09693, None)
(1.29337e-05, 2.09677, None)
(1.29341e-05, 2.09642, None)
(1.29343e-05, 2.09644, None)
(1.29347e-05, 2.09615, None)
(1.29351e-05, 2.09588, None)
(1.29354e-05, 2.09574, None)
(1.29358e-05, 2.09545, None)
(1.29362e-05, 2.09538, None)
(1.29363e-05, 2.09515, None)
(1.29367e-05, 2.09483, None)
(1.29369e-05, 2.09477, None)
(1.29373e-05, 2.09453, None)
(1.29375e-05, 2.09441, None)
(1.2938e-05, 2.09407, None)
(1.29384e-05, 2.09385, None)
(1.29387e-05, 2.09375, None)
(1.29391e-05, 2.09346, None)
(1.29394e-05, 2.09336, None)
(1.29398e-05, 2.09318, None)
(1.29401e-05, 2.09282, None)
(1.29403e-05, 2.09279, None)
(1.29407e-05, 2.09259, None)
(1.2941e-05, 2.09237, None)
(1.29413e-05, 2.0921, None)
(1.29414e-05, 2.09207, None)
(1.29418e-05, 2.09174, None)
(1.29421e-05, 2.09158, None)
(1.29423e-05, 2.09147, None)
(1.29426e-05, 2.09114, None)
(1.29428e-05, 2.09111, None)
(1.2943e-05, 2.09079, None)
(1.29434e-05, 2.09062, None)
(1.29435e-05, 2.09059, None)
(1.29438e-05, 2.09035, None)
(1.29441e-05, 2.09015, None)
(1.29444e-05, 2.08981, None)
(1.29445e-05, 2.08971, None)
(1.29447e-05, 2.08965, None)
(1.2945e-05, 2.08933, None)
(1.29453e-05, 2.08915, None)
(1.29455e-05, 2.08908, None)
(1.29457e-05, 2.0888, None)
(1.29458e-05, 2.08859, None)
(1.2946e-05, 2.08834, None)
(1.29461e-05, 2.08825, None)
(1.29463e-05, 2.088, None)
Couldn't get fetch data, trying again
(1.29561e-05, 2.08505, None)
(1.29564e-05, 2.085, None)
(1.29568e-05, 2.08482, None)
(1.29571e-05, 2.08451, None)
(1.29573e-05, 2.08429, None)
(1.29574e-05, 2.08415, None)
(1.29576e-05, 2.08386, None)
(1.29579e-05, 2.08369, None)
(1.29579e-05, 2.08356, None)
(1.29581e-05, 2.08334, None)
(1.29582e-05, 2.08311, None)
(1.29583e-05, 2.083, None)
(1.29585e-05, 2.08271, None)
(1.29586e-05, 2.08259, None)
(1.29587e-05, 2.08244, None)
(1.2959e-05, 2.08217, None)
(1.29592e-05, 2.08195, None)
(1.29592e-05, 2.08183, None)
(1.29593e-05, 2.08159, None)
(1.29594e-05, 2.08133, None)
(1.29595e-05, 2.08105, None)
(1.29597e-05, 2.08097, None)
(1.29598e-05, 2.08079, None)
(1.29599e-05, 2.08058, None)
(1.296e-05, 2.08055, None)
(1.29604e-05, 2.08012, None)
(1.29606e-05, 2.07999, None)
(1.29608e-05, 2.07989, None)
(1.29611e-05, 2.07967, None)
(1.29614e-05, 2.07947, None)
(1.29616e-05, 2.07929, None)
(1.29617e-05, 2.07918, None)
(1.29618e-05, 2.07909, None)
(1.29621e-05, 2.07884, None)
(1.29622e-05, 2.07867, None)
(1.29625e-05, 2.07852, None)
(1.29627e-05, 2.07833, None)
(1.29629e-05, 2.07811, None)
(1.2963e-05, 2.07812, None)
(1.29632e-05, 2.07782, None)
(1.29634e-05, 2.07768, None)
(1.29636e-05, 2.0775, None)
(1.29639e-05, 2.07739, None)
(1.29642e-05, 2.07714, None)
(1.29645e-05, 2.07695, None)
(1.29646e-05, 2.07683, None)
(1.29648e-05, 2.07673, None)
(1.29651e-05, 2.07644, None)
(1.29652e-05, 2.07638, None)
(1.29654e-05, 2.0762, None)
(1.29656e-05, 2.07603, None)
(1.29659e-05, 2.07579, None)
(1.2966e-05, 2.07572, None)
(1.29664e-05, 2.07546, None)
(1.29666e-05, 2.07542, None)
(1.29667e-05, 2.0752, None)
(1.29667e-05, 2.07513, None)
(1.29668e-05, 2.07487, None)
(1.29668e-05, 2.07471, None)
(1.2967e-05, 2.07464, None)
(1.29671e-05, 2.07442, None)
(1.29675e-05, 2.07422, None)
(1.29677e-05, 2.0741, None)
(1.29678e-05, 2.07398, None)
(1.2968e-05, 2.07386, None)
(1.29682e-05, 2.07368, None)
(1.29683e-05, 2.07352, None)
(1.29684e-05, 2.07346, None)
(1.29686e-05, 2.07321, None)
(1.29689e-05, 2.07302, None)
(1.2969e-05, 2.07306, None)
(1.29693e-05, 2.07279, None)
(1.29695e-05, 2.07265, None)
(1.29696e-05, 2.07241, None)
(1.29696e-05, 2.07236, None)
(1.29698e-05, 2.07219, None)
(1.29698e-05, 2.07207, None)
(1.29699e-05, 2.07193, None)
(1.29701e-05, 2.07169, None)
(1.29703e-05, 2.07154, None)
(1.29705e-05, 2.07129, None)
(1.29707e-05, 2.07127, None)
(1.29706e-05, 2.07122, None)
(1.29704e-05, 2.07103, None)
(1.29703e-05, 2.07095, None)
(1.29702e-05, 2.07074, None)
(1.29701e-05, 2.0705, None)
(1.29704e-05, 2.0703, None)
(1.29704e-05, 2.07028, None)
(1.29705e-05, 2.07008, None)
(1.29705e-05, 2.06981, None)
(1.29706e-05, 2.06968, None)
(1.29706e-05, 2.06955, None)
(1.29706e-05, 2.06942, None)
(1.29707e-05, 2.06919, None)
(1.29707e-05, 2.06911, None)
(1.29709e-05, 2.0689, None)
(1.2971e-05, 2.06885, None)
(1.29711e-05, 2.06866, None)
(1.29712e-05, 2.06854, None)
(1.29712e-05, 2.06826, None)
(1.29713e-05, 2.06815, None)
(1.29714e-05, 2.06806, None)
(1.29717e-05, 2.06787, None)
(1.29722e-05, 2.06759, None)
(1.29725e-05, 2.06752, None)
(1.29726e-05, 2.06741, None)
(1.29727e-05, 2.06719, None)
(1.29726e-05, 2.06711, None)
(1.29725e-05, 2.06701, None)
Couldn't get fetch data, trying again
(1.29682e-05, 2.06542, None)
(1.29681e-05, 2.06524, None)
(1.29681e-05, 2.06502, None)
(1.29681e-05, 2.06483, None)
(1.29681e-05, 2.06464, None)
(1.29681e-05, 2.06453, None)
(1.29681e-05, 2.06433, None)
(1.29681e-05, 2.06414, None)
(1.29679e-05, 2.06393, None)
(1.2968e-05, 2.06375, None)
(1.29681e-05, 2.06364, None)
(1.29682e-05, 2.06347, None)
(1.29684e-05, 2.06335, None)
(1.29686e-05, 2.06313, None)
(1.29687e-05, 2.06295, None)
(1.29688e-05, 2.0628, None)
(1.29689e-05, 2.06263, None)
(1.29691e-05, 2.0626, None)
(1.29692e-05, 2.06229, None)
(1.29693e-05, 2.06211, None)
(1.29693e-05, 2.06206, None)
(1.29694e-05, 2.06189, None)
(1.29695e-05, 2.06174, None)
(1.29696e-05, 2.06166, None)
(1.29697e-05, 2.0615, None)
(1.29699e-05, 2.0614, None)
(1.29701e-05, 2.0613, None)
(1.29703e-05, 2.06125, None)
(1.29706e-05, 2.06109, None)
(1.29708e-05, 2.06107, None)
(1.29708e-05, 2.06098, None)
(1.2971e-05, 2.06076, None)
(1.29709e-05, 2.06064, None)
(1.2971e-05, 2.06046, None)
(1.29711e-05, 2.06043, None)
(1.29714e-05, 2.06017, None)
(1.29715e-05, 2.06007, None)
(1.29715e-05, 2.06015, None)
(1.29715e-05, 2.05975, None)
(1.29715e-05, 2.05963, None)
(1.29714e-05, 2.05942, None)
(1.29713e-05, 2.0594, None)
(1.29714e-05, 2.05903, None)
(1.29713e-05, 2.05889, None)
(1.29713e-05, 2.05886, None)
(1.29711e-05, 2.05867, None)
(1.29711e-05, 2.05852, None)
(1.2971e-05, 2.05834, None)
(1.29709e-05, 2.05827, None)
(1.29709e-05, 2.05815, None)
(1.2971e-05, 2.05785, None)
(1.29711e-05, 2.05783, None)
(1.29711e-05, 2.05776, None)
(1.29712e-05, 2.05754, None)
(1.29714e-05, 2.05745, None)
(1.29714e-05, 2.05729, None)
(1.29717e-05, 2.05708, None)
(1.29718e-05, 2.05701, None)
(1.29718e-05, 2.05692, None)
(1.29718e-05, 2.05678, None)
(1.29717e-05, 2.05666, None)
(1.29717e-05, 2.05655, None)
(1.29717e-05, 2.05631, None)
(1.29718e-05, 2.05619, None)
(1.2972e-05, 2.05597, None)
(1.2972e-05, 2.05585, None)
(1.2972e-05, 2.05563, None)
(1.29719e-05, 2.05553, None)
(1.29719e-05, 2.05542, None)
(1.29718e-05, 2.05534, None)
(1.29719e-05, 2.05518, None)
(1.2972e-05, 2.0551, None)
(1.29721e-05, 2.05492, None)
(1.29722e-05, 2.05484, None)
(1.29723e-05, 2.05462, None)
(1.29724e-05, 2.05454, None)
(1.29725e-05, 2.05444, None)
(1.29726e-05, 2.05428, None)
(1.29728e-05, 2.05403, None)
(1.29729e-05, 2.05393, None)
(1.2973e-05, 2.05385, None)
(1.2973e-05, 2.05366, None)
(1.29731e-05, 2.05352, None)
(1.29731e-05, 2.05334, None)
(1.29732e-05, 2.05314, None)
(1.29733e-05, 2.05315, None)
(1.29734e-05, 2.05299, None)
(1.29734e-05, 2.05291, None)
(1.29734e-05, 2.05284, None)
(1.29734e-05, 2.05255, None)
(1.29735e-05, 2.05238, None)
(1.29735e-05, 2.05226, None)
(1.29736e-05, 2.05212, None)
(1.29739e-05, 2.05202, None)
(1.29739e-05, 2.05201, None)
(1.29741e-05, 2.05184, None)
(1.29742e-05, 2.05173, None)
(1.29743e-05, 2.05165, None)
(1.29744e-05, 2.05154, None)
(1.29747e-05, 2.0513, None)
(1.29747e-05, 2.05121, None)
(1.29749e-05, 2.05113, None)
(1.29751e-05, 2.0509, None)
(1.29752e-05, 2.0508, None)
(1.29752e-05, 2.05075, None)
(1.29753e-05, 2.05062, None)
(1.29754e-05, 2.05053, None)
(1.29755e-05, 2.05043, None)
(1.29757e-05, 2.05024, None)
(1.29757e-05, 2.05022, None)
(1.29759e-05, 2.05006, None)
(1.2976e-05, 2.04993, None)
(1.29761e-05, 2.04983, None)
(1.29762e-05, 2.04963, None)
(1.29763e-05, 2.04953, None)
(1.29764e-05, 2.04943, None)
(1.29765e-05, 2.04925, None)
(1.29765e-05, 2.04916, None)
(1.29765e-05, 2.04897, None)
(1.29766e-05, 2.0488, None)
(1.29767e-05, 2.04877, None)
(1.29767e-05, 2.04853, None)
(1.29768e-05, 2.0485, None)
Primary reading set to: Impedance
Secondary reading set to: Phase Angle
(53.8036, -26.0218, None)
(53.8049, -26.0245, None)
(53.8057, -26.0273, None)
(53.8059, -26.0299, None)
(53.8061, -26.0349, None)
(53.8054, -26.0364, None)
(53.8047, -26.037, None)
(53.8048, -26.0391, None)
(53.8061, -26.0401, None)
(53.8043, -26.0476, None)
(53.8002, -26.0553, None)
(53.7911, -26.0584, None)
(53.786, -26.0572, None)
(53.7753, -26.0586, None)
(53.7684, -26.0592, None)
(53.768, -26.0616, None)
(53.7682, -26.0633, None)
(53.7693, -26.0638, None)
(53.7702, -26.0651, None)
(53.7722, -26.0674, None)
(53.7745, -26.0687, None)
(53.7758, -26.0693, None)
(53.7786, -26.0707, None)
(53.7814, -26.0738, None)
(53.7827, -26.0737, None)
(53.7851, -26.0749, None)
(53.7875, -26.0771, None)
(53.7887, -26.078, None)
(53.7913, -26.0783, None)
(53.7942, -26.0807, None)
Primary reading set to: Direct Current Resistance
(250.844, None)
(235.554, None)
(228.448, None)
(228.239, None)
(221.065, None)
(217.487, None)
(215.299, None)
(217.73, None)
(211.946, None)
(209.9, None)
(208.363, None)
(211.614, None)
(206.333, None)
(204.711, None)
(203.605, None)
(207.191, None)
(202.224, None)
(200.824, None)
(200.027, None)
(203.945, None)
(199.022, None)
(197.771, None)
(197.146, None)
(201.124, None)
(196.379, None)
(195.246, None)
(194.718, None)
(198.81, None)
(194.087, None)
(193.087, None)
Primary reading set to: Capacitance
Secondary reading set to: Dissipation factor
(1.14207e-05, 2.6064, None)
(1.16194e-05, 2.54385, None)
(1.17666e-05, 2.49855, None)
(1.18214e-05, 2.48176, None)
(1.19112e-05, 2.4545, None)
(1.19882e-05, 2.43115, None)
(1.20203e-05, 2.42145, None)
(1.20616e-05, 2.40517, None)
(1.21112e-05, 2.39025, None)
(1.21446e-05, 2.38388, None)
(1.21818e-05, 2.37251, None)
(1.21996e-05, 2.3617, None)
(1.22324e-05, 2.35699, None)
(1.22464e-05, 2.34858, None)
(1.22868e-05, 2.34029, None)
(1.22927e-05, 2.33666, None)
(1.23037e-05, 2.32992, None)
(1.23417e-05, 2.32319, None)
(1.23461e-05, 2.32029, None)
(1.23549e-05, 2.31471, None)
(1.23634e-05, 2.30918, None)
(1.23932e-05, 2.30658, None)
(1.24005e-05, 2.30191, None)
(1.24075e-05, 2.29721, None)
(1.24109e-05, 2.29513, None)
(1.24175e-05, 2.29122, None)
(1.24498e-05, 2.28719, None)
(1.24525e-05, 2.28536, None)
(1.24579e-05, 2.28178, None)
(1.24632e-05, 2.27835, None)
(1.2471e-05, 2.27516, None)
(1.24761e-05, 2.27333, None)
(1.24861e-05, 2.27041, None)
(1.24957e-05, 2.2674, None)
(1.25004e-05, 2.26592, None)
(1.25094e-05, 2.26307, None)
(1.25181e-05, 2.26027, None)
(1.25264e-05, 2.25776, None)
(1.25303e-05, 2.25654, None)
(1.25381e-05, 2.25386, None)
(1.25456e-05, 2.25143, None)
(1.25492e-05, 2.25035, None)
(1.25564e-05, 2.24795, None)
(1.25633e-05, 2.24585, None)
(1.25699e-05, 2.24359, None)
(1.25731e-05, 2.24256, None)
(1.25795e-05, 2.24045, None)
(1.25856e-05, 2.23817, None)
(1.25887e-05, 2.2371, None)
(1.25949e-05, 2.23525, None)
(1.26008e-05, 2.23315, None)
(1.26037e-05, 2.23212, None)
(1.26093e-05, 2.23046, None)
(1.26145e-05, 2.22842, None)
(1.26171e-05, 2.22752, None)
(1.26221e-05, 2.22582, None)
(1.26272e-05, 2.22382, None)
(1.26298e-05, 2.22307, None)
(1.26347e-05, 2.22144, None)
(1.26395e-05, 2.21956, None)
(1.26419e-05, 2.21899, None)
(1.26464e-05, 2.21739, None)
(1.26508e-05, 2.21589, None)
(1.2653e-05, 2.21522, None)
(1.26575e-05, 2.21368, None)
(1.2662e-05, 2.21212, None)
(1.26641e-05, 2.21137, None)
(1.26684e-05, 2.20989, None)
(1.26725e-05, 2.20866, None)
(1.26744e-05, 2.20799, None)
(1.2677e-05, 2.20679, None)
(1.26793e-05, 2.20566, None)
(1.26816e-05, 2.20453, None)
(1.26828e-05, 2.20392, None)
(1.26861e-05, 2.20277, None)
(1.269e-05, 2.20162, None)
(1.26919e-05, 2.201, None)
(1.26958e-05, 2.19941, None)
(1.26977e-05, 2.19888, None)
(1.27014e-05, 2.19755, None)
(1.2705e-05, 2.19644, None)
(1.27067e-05, 2.19569, None)
(1.271e-05, 2.19448, None)
(1.27132e-05, 2.19337, None)
(1.27147e-05, 2.19277, None)
(1.27177e-05, 2.19172, None)
(1.27207e-05, 2.19062, None)
(1.27236e-05, 2.18957, None)
(1.2725e-05, 2.18904, None)
(1.27278e-05, 2.18806, None)
(1.27306e-05, 2.18713, None)
(1.27334e-05, 2.18614, None)
(1.27349e-05, 2.18558, None)
(1.27378e-05, 2.18478, None)
(1.27406e-05, 2.18382, None)
(1.2742e-05, 2.18327, None)
(1.27448e-05, 2.18206, None)
(1.27461e-05, 2.18157, None)
(1.27489e-05, 2.18054, None)
(1.27515e-05, 2.17972, None)
(1.27528e-05, 2.1792, None)
(1.27551e-05, 2.17809, None)
(1.27568e-05, 2.17714, None)
(1.27573e-05, 2.17672, None)
(1.27579e-05, 2.17574, None)
(1.27575e-05, 2.17495, None)
(1.27563e-05, 2.17419, None)
(1.27553e-05, 2.17389, None)
(1.27534e-05, 2.17297, None)
(1.27514e-05, 2.17214, None)
(1.27506e-05, 2.17189, None)
(1.275e-05, 2.1711, None)
(1.27504e-05, 2.17035, None)
(1.27511e-05, 2.16988, None)
(1.27534e-05, 2.16884, None)
(1.27574e-05, 2.16785, None)
(1.27596e-05, 2.16751, None)
(1.27652e-05, 2.16648, None)
(1.27709e-05, 2.16549, None)
(1.27736e-05, 2.16197, None)
(1.27726e-05, 2.16048, None)
(1.27678e-05, 2.15848, None)
(1.27607e-05, 2.15665, None)
(1.27564e-05, 2.15607, None)
(1.27517e-05, 2.15532, None)
(1.27522e-05, 2.15513, None)
(1.27566e-05, 2.1551, None)
(1.27645e-05, 2.15453, None)
(1.27694e-05, 2.15427, None)
(1.27779e-05, 2.15362, None)
(1.27843e-05, 2.15318, None)
(1.27895e-05, 2.15238, None)
(1.27914e-05, 2.1519, None)
(1.27946e-05, 2.15152, None)
(1.27979e-05, 2.15109, None)
(1.27994e-05, 2.15078, None)
(1.28023e-05, 2.15033, None)
(1.28047e-05, 2.14974, None)
(1.28066e-05, 2.14924, None)
(1.28073e-05, 2.149, None)
(1.28084e-05, 2.14847, None)
(1.28094e-05, 2.14813, None)
(1.28101e-05, 2.14785, None)
(1.2812e-05, 2.1475, None)
(1.28144e-05, 2.14692, None)
(1.28168e-05, 2.14644, None)
(1.28182e-05, 2.14621, None)
(1.28208e-05, 2.14586, None)
(1.28237e-05, 2.14529, None)
(1.28251e-05, 2.14498, None)
(1.28279e-05, 2.14442, None)
(1.28303e-05, 2.14408, None)
(1.28316e-05, 2.14392, None)
(1.28333e-05, 2.1434, None)
(1.28358e-05, 2.14273, None)
(1.28375e-05, 2.14236, None)
(1.28385e-05, 2.14221, None)
(1.28411e-05, 2.14161, None)
(1.28409e-05, 2.14249, None)
(1.28418e-05, 2.1409, None)
(1.28441e-05, 2.14082, None)
(1.28452e-05, 2.13998, None)
(1.28471e-05, 2.13955, None)
(1.28515e-05, 2.13826, None)
(1.2853e-05, 2.13813, None)
(1.28559e-05, 2.13764, None)
(1.28587e-05, 2.1371, None)
(1.28616e-05, 2.13675, None)
(1.28624e-05, 2.13648, None)
(1.2864e-05, 2.1361, None)
(1.28654e-05, 2.13554, None)
(1.2866e-05, 2.13537, None)
(1.28674e-05, 2.13488, None)
(1.28686e-05, 2.13443, None)
(1.287e-05, 2.13388, None)
(1.28703e-05, 2.13306, None)
(1.28703e-05, 2.13218, None)
(1.28691e-05, 2.13176, None)
(1.28687e-05, 2.13155, None)
(1.28677e-05, 2.13122, None)
(1.28664e-05, 2.12903, None)
(1.28611e-05, 2.12753, None)
(1.28306e-05, 2.1268, None)
(1.28258e-05, 2.12528, None)
